time,max_disp,kinetic,cfl,residual
7.000000e-01,2.195424e-02,7.065553e-02,2.734311e-01,1.242421e-04
7.020000e-01,2.281271e-02,6.927662e-02,2.733625e-01,1.230195e-04
7.040000e-01,2.366074e-02,6.791829e-02,2.732891e-01,1.218067e-04
7.060000e-01,2.449977e-02,6.657266e-02,2.732110e-01,1.205967e-04
7.080000e-01,2.533080e-02,6.523224e-02,2.731282e-01,1.193829e-04
7.100000e-01,2.615439e-02,6.389016e-02,2.730408e-01,1.181584e-04
7.120000e-01,2.697069e-02,6.254067e-02,2.729489e-01,1.169171e-04
7.140000e-01,2.777954e-02,6.117944e-02,2.728525e-01,1.156539e-04
7.160000e-01,2.858046e-02,5.980390e-02,2.727516e-01,1.143645e-04
7.180000e-01,2.937283e-02,5.841346e-02,2.726465e-01,1.130467e-04
7.200000e-01,3.015592e-02,5.701002e-02,2.725370e-01,1.117000e-04
7.220000e-01,3.087211e-02,4.506101e-02,2.724321e-01,1.041784e-04
7.240000e-01,3.154199e-02,4.498050e-02,2.723900e-01,9.857779e-05
7.260000e-01,3.216380e-02,3.715166e-02,2.723339e-01,9.394957e-05
7.280000e-01,3.270448e-02,3.329440e-02,2.722286e-01,8.706583e-05
7.300000e-01,3.318810e-02,2.975624e-02,2.721194e-01,8.237725e-05
7.320000e-01,3.360317e-02,2.671127e-02,2.720253e-01,7.800928e-05
7.340000e-01,3.395352e-02,2.543523e-02,2.719380e-01,7.496857e-05
7.360000e-01,3.425378e-02,2.341803e-02,2.718629e-01,7.256850e-05
7.380000e-01,3.449621e-02,2.182846e-02,2.717378e-01,6.968148e-05
7.400000e-01,3.469594e-02,2.158650e-02,2.716074e-01,6.846659e-05
7.420000e-01,3.486791e-02,2.088849e-02,2.714940e-01,6.774608e-05
7.440000e-01,3.500061e-02,1.972556e-02,2.714137e-01,6.616850e-05
7.460000e-01,3.508868e-02,1.884349e-02,2.713123e-01,6.454443e-05
7.480000e-01,3.514390e-02,1.815655e-02,2.711966e-01,6.322582e-05
7.500000e-01,3.539678e-02,1.740815e-02,2.710739e-01,6.198466e-05
7.520000e-01,3.562482e-02,1.673393e-02,2.709650e-01,6.073185e-05
7.540000e-01,3.582185e-02,1.608402e-02,2.708682e-01,5.950776e-05
7.560000e-01,3.598873e-02,1.560694e-02,2.707683e-01,5.851271e-05
7.580000e-01,3.612491e-02,1.495315e-02,2.706620e-01,5.745156e-05
7.600000e-01,3.622968e-02,1.444978e-02,2.705571e-01,5.634196e-05
7.620000e-01,3.630227e-02,1.384316e-02,2.704400e-01,5.527374e-05
7.640000e-01,3.633837e-02,1.342540e-02,2.703097e-01,5.424603e-05
7.660000e-01,3.634103e-02,1.303790e-02,2.701815e-01,5.345889e-05
7.680000e-01,3.631318e-02,1.271575e-02,2.700473e-01,5.273766e-05
7.700000e-01,3.625417e-02,1.243512e-02,2.699064e-01,5.211988e-05
7.720000e-01,3.616575e-02,1.220364e-02,2.697599e-01,5.158876e-05
7.740000e-01,3.605042e-02,1.198971e-02,2.696080e-01,5.112085e-05
7.760000e-01,3.590638e-02,1.182818e-02,2.694484e-01,5.070698e-05
7.780000e-01,3.574055e-02,1.170943e-02,2.692859e-01,5.042479e-05
7.800000e-01,3.569055e-02,1.153756e-02,2.691187e-01,5.010641e-05
7.820000e-01,3.563885e-02,1.145463e-02,2.689472e-01,4.983170e-05
7.840000e-01,3.555628e-02,1.136196e-02,2.687712e-01,4.963767e-05
7.860000e-01,3.544505e-02,1.133434e-02,2.685906e-01,4.950542e-05
7.880000e-01,3.530843e-02,1.133422e-02,2.684051e-01,4.947405e-05
7.900000e-01,3.514812e-02,1.134804e-02,2.682533e-01,4.948756e-05
7.920000e-01,3.496924e-02,1.142025e-02,2.681016e-01,4.956782e-05
7.940000e-01,3.477501e-02,1.152990e-02,2.679389e-01,4.978172e-05
7.960000e-01,3.456770e-02,1.168393e-02,2.677688e-01,5.007278e-05
7.980000e-01,3.435179e-02,1.181044e-02,2.675946e-01,5.037891e-05
8.000000e-01,3.412989e-02,1.194809e-02,2.674153e-01,5.066485e-05
8.020000e-01,3.390514e-02,1.205000e-02,2.672312e-01,5.092287e-05
8.040000e-01,3.368010e-02,1.211876e-02,2.670421e-01,5.110647e-05
8.060000e-01,3.345703e-02,1.213708e-02,2.668482e-01,5.120077e-05
8.080000e-01,3.323774e-02,1.209926e-02,2.666495e-01,5.118197e-05
8.100000e-01,3.302190e-02,1.206779e-02,2.664469e-01,5.110730e-05
8.120000e-01,3.281100e-02,1.191966e-02,2.662394e-01,5.092039e-05
8.140000e-01,3.260671e-02,1.170182e-02,2.660270e-01,5.052988e-05
8.160000e-01,3.240876e-02,1.142398e-02,2.658099e-01,4.999673e-05
8.180000e-01,3.221757e-02,1.107930e-02,2.655884e-01,4.931755e-05
8.200000e-01,3.203093e-02,1.063120e-02,2.653687e-01,4.840507e-05
8.220000e-01,3.185090e-02,1.022836e-02,2.651432e-01,4.747640e-05
8.240000e-01,3.169959e-02,9.786811e-03,2.649118e-01,4.650294e-05
8.260000e-01,3.159565e-02,9.326608e-03,2.646760e-01,4.544101e-05
8.280000e-01,3.150354e-02,8.842189e-03,2.644362e-01,4.430001e-05
8.300000e-01,3.142277e-02,8.372275e-03,2.641981e-01,4.311667e-05
8.320000e-01,3.135353e-02,7.911539e-03,2.639846e-01,4.193102e-05
8.340000e-01,3.129563e-02,7.483866e-03,2.637664e-01,4.076739e-05
8.360000e-01,3.124916e-02,7.089622e-03,2.635435e-01,3.966133e-05
8.380000e-01,3.121420e-02,6.739528e-03,2.633159e-01,3.863293e-05
8.400000e-01,3.119236e-02,6.245356e-03,2.630830e-01,3.741006e-05
8.420000e-01,3.118394e-02,5.800106e-03,2.628472e-01,3.602402e-05
8.440000e-01,3.118835e-02,5.647772e-03,2.626046e-01,3.514508e-05
8.460000e-01,3.120698e-02,5.534309e-03,2.623567e-01,3.473750e-05
8.480000e-01,3.124092e-02,5.448051e-03,2.621044e-01,3.443022e-05
8.500000e-01,3.129169e-02,5.262818e-03,2.618516e-01,3.398874e-05
8.520000e-01,3.136018e-02,5.199229e-03,2.615926e-01,3.360878e-05
8.540000e-01,3.144775e-02,5.150241e-03,2.613292e-01,3.342956e-05
8.560000e-01,3.155645e-02,5.022590e-03,2.610624e-01,3.314266e-05
8.580000e-01,3.168717e-02,4.889577e-03,2.608010e-01,3.268916e-05
8.600000e-01,3.188456e-02,4.835822e-03,2.605297e-01,3.240295e-05
8.620000e-01,3.217850e-02,4.779901e-03,2.602526e-01,3.222212e-05
8.640000e-01,3.249262e-02,4.702165e-03,2.599718e-01,3.199784e-05
8.660000e-01,3.282102e-02,4.663150e-03,2.596861e-01,3.179346e-05
8.680000e-01,3.315894e-02,4.580692e-03,2.593986e-01,3.159281e-05
8.700000e-01,3.350088e-02,4.499880e-03,2.591077e-01,3.131187e-05
8.720000e-01,3.384154e-02,4.425536e-03,2.588134e-01,3.104317e-05
8.740000e-01,3.417556e-02,4.530600e-03,2.585207e-01,3.105783e-05
8.760000e-01,3.450173e-02,4.156551e-03,2.582262e-01,3.055186e-05
8.780000e-01,3.481464e-02,4.108648e-03,2.579459e-01,2.986251e-05
8.800000e-01,3.511112e-02,4.097540e-03,2.576723e-01,2.976269e-05
8.820000e-01,3.539171e-02,4.022135e-03,2.573952e-01,2.961012e-05
8.840000e-01,3.565636e-02,4.297040e-03,2.571186e-01,2.976281e-05
8.860000e-01,3.590881e-02,4.622899e-03,2.568394e-01,3.100851e-05
8.880000e-01,3.615110e-02,4.727238e-03,2.565503e-01,3.168823e-05
8.900000e-01,3.638180e-02,4.744420e-03,2.562593e-01,3.197963e-05
8.920000e-01,3.660282e-02,5.146708e-03,2.559629e-01,3.260685e-05
8.940000e-01,3.681589e-02,4.907865e-03,2.556708e-01,3.293707e-05
8.960000e-01,3.702352e-02,4.934093e-03,2.553777e-01,3.253679e-05
8.980000e-01,3.722752e-02,4.897152e-03,2.550788e-01,3.256632e-05
9.000000e-01,3.742953e-02,5.043330e-03,2.547791e-01,3.270047e-05
9.020000e-01,3.763697e-02,5.241142e-03,2.544777e-01,3.326840e-05
9.040000e-01,3.785304e-02,5.639892e-03,2.541702e-01,3.425109e-05
9.060000e-01,3.808223e-02,5.558026e-03,2.538671e-01,3.475087e-05
9.080000e-01,3.836342e-02,5.809222e-03,2.535672e-01,3.499791e-05
9.100000e-01,3.866141e-02,6.432187e-03,2.532521e-01,3.626175e-05
9.120000e-01,3.898138e-02,6.376751e-03,2.529327e-01,3.718428e-05
9.140000e-01,3.932262e-02,6.689535e-03,2.526104e-01,3.755120e-05
9.160000e-01,3.968046e-02,6.740249e-03,2.522897e-01,3.807176e-05
9.180000e-01,4.004461e-02,7.019071e-03,2.519703e-01,3.850715e-05
9.200000e-01,4.040996e-02,6.790505e-03,2.516428e-01,3.861346e-05
9.220000e-01,4.077307e-02,6.854997e-03,2.513102e-01,3.838924e-05
9.240000e-01,4.113106e-02,6.568790e-03,2.509873e-01,3.805930e-05
9.260000e-01,4.148008e-02,6.513153e-03,2.506541e-01,3.758555e-05
9.280000e-01,4.181967e-02,6.017004e-03,2.503380e-01,3.675908e-05
9.300000e-01,4.215038e-02,6.036292e-03,2.500357e-01,3.606301e-05
9.320000e-01,4.248277e-02,6.408934e-03,2.497137e-01,3.661756e-05
9.340000e-01,4.281558e-02,6.270955e-03,2.493941e-01,3.699432e-05
9.360000e-01,4.313970e-02,6.164677e-03,2.490773e-01,3.663692e-05
9.380000e-01,4.345628e-02,6.174968e-03,2.487576e-01,3.649660e-05
9.400000e-01,4.376677e-02,6.613387e-03,2.484293e-01,3.711233e-05
9.420000e-01,4.407080e-02,6.608203e-03,2.480966e-01,3.778045e-05
9.440000e-01,4.436645e-02,6.469173e-03,2.477660e-01,3.758013e-05
9.460000e-01,4.465518e-02,6.495171e-03,2.474344e-01,3.741601e-05
9.480000e-01,4.493754e-02,6.391089e-03,2.470986e-01,3.730195e-05
9.500000e-01,4.527580e-02,6.147201e-03,2.467606e-01,3.679498e-05
9.520000e-01,4.564621e-02,5.961979e-03,2.464215e-01,3.615470e-05
9.540000e-01,4.600819e-02,5.836889e-03,2.460791e-01,3.565427e-05
9.560000e-01,4.635710e-02,5.479980e-03,2.457336e-01,3.494619e-05
9.580000e-01,4.669053e-02,5.385287e-03,2.453852e-01,3.424139e-05
9.600000e-01,4.700640e-02,5.092246e-03,2.450345e-01,3.360943e-05
9.620000e-01,4.730211e-02,4.969752e-03,2.446817e-01,3.294913e-05
9.640000e-01,4.757496e-02,4.701816e-03,2.443243e-01,3.230175e-05
9.660000e-01,4.782582e-02,5.151132e-03,2.439549e-01,3.255749e-05
9.680000e-01,4.805297e-02,4.968215e-03,2.435903e-01,3.303835e-05
9.700000e-01,4.825345e-02,5.147006e-03,2.432247e-01,3.303357e-05
9.720000e-01,4.842872e-02,5.268482e-03,2.428552e-01,3.350646e-05
9.740000e-01,4.857645e-02,5.335909e-03,2.424830e-01,3.379245e-05
9.760000e-01,4.869805e-02,5.508946e-03,2.421399e-01,3.419317e-05
9.780000e-01,4.879643e-02,5.720496e-03,2.417913e-01,3.480091e-05
9.800000e-01,4.887279e-02,5.838136e-03,2.414423e-01,3.531339e-05
9.820000e-01,4.892892e-02,5.783593e-03,2.410957e-01,3.541018e-05
9.840000e-01,4.896895e-02,5.885645e-03,2.407429e-01,3.547575e-05
9.860000e-01,4.899616e-02,5.715349e-03,2.403932e-01,3.538335e-05
9.880000e-01,4.908651e-02,5.749150e-03,2.400425e-01,3.517498e-05
9.900000e-01,4.923183e-02,5.793700e-03,2.396868e-01,3.529005e-05
9.920000e-01,4.937424e-02,5.772028e-03,2.393280e-01,3.531914e-05
9.940000e-01,4.951521e-02,5.725626e-03,2.389702e-01,3.522202e-05
9.960000e-01,4.965587e-02,5.639405e-03,2.386118e-01,3.501766e-05
9.980000e-01,4.979725e-02,5.657245e-03,2.382506e-01,3.490936e-05
1.000000e+00,4.993939e-02,5.538755e-03,2.378884e-01,3.475286e-05
1.002000e+00,5.008324e-02,5.669772e-03,2.375214e-01,3.475198e-05
1.004000e+00,5.022820e-02,5.491601e-03,2.371560e-01,3.469332e-05
1.006000e+00,5.037391e-02,5.507304e-03,2.367889e-01,3.444472e-05
1.008000e+00,5.052175e-02,5.555209e-03,2.364204e-01,3.454373e-05
1.010000e+00,5.067102e-02,5.516745e-03,2.360502e-01,3.455783e-05
1.012000e+00,5.082234e-02,5.551629e-03,2.356760e-01,3.455683e-05
1.014000e+00,5.097658e-02,5.617920e-03,2.353000e-01,3.471652e-05
1.016000e+00,5.113350e-02,5.564991e-03,2.349208e-01,3.472026e-05
1.018000e+00,5.129455e-02,5.614254e-03,2.345398e-01,3.472936e-05
1.020000e+00,5.146045e-02,5.542369e-03,2.341652e-01,3.469897e-05
1.022000e+00,5.163128e-02,5.542763e-03,2.338095e-01,3.458442e-05
1.024000e+00,5.180778e-02,5.491177e-03,2.334522e-01,3.450373e-05
1.026000e+00,5.198993e-02,5.469485e-03,2.330927e-01,3.438635e-05
1.028000e+00,5.217802e-02,5.563817e-03,2.327321e-01,3.449400e-05
1.030000e+00,5.237077e-02,5.349024e-03,2.323695e-01,3.430290e-05
1.032000e+00,5.256690e-02,5.297964e-03,2.320033e-01,3.388086e-05
1.034000e+00,5.276566e-02,5.255746e-03,2.316336e-01,3.373104e-05
1.036000e+00,5.296564e-02,5.167939e-03,2.312613e-01,3.350849e-05
1.038000e+00,5.316776e-02,7.568534e-03,2.308956e-01,3.615670e-05
1.040000e+00,5.336926e-02,1.043758e-02,2.305204e-01,4.360984e-05
1.042000e+00,5.357059e-02,1.727481e-02,2.300744e-01,5.400268e-05
1.044000e+00,5.376749e-02,1.676543e-02,2.296188e-01,6.062123e-05
1.046000e+00,5.396198e-02,2.518559e-02,2.291738e-01,6.662217e-05
1.048000e+00,5.414936e-02,2.282617e-02,2.287617e-01,7.195401e-05
1.050000e+00,5.432813e-02,2.458053e-02,2.284073e-01,7.149981e-05
1.052000e+00,5.450250e-02,2.297352e-02,2.280699e-01,7.159152e-05
1.054000e+00,5.467510e-02,3.073176e-02,2.277567e-01,7.559766e-05
1.056000e+00,5.484652e-02,2.983311e-02,2.274457e-01,8.080094e-05
1.058000e+00,5.501712e-02,3.364030e-02,2.271381e-01,8.269095e-05
1.060000e+00,5.519715e-02,4.230593e-02,2.268176e-01,9.005664e-05
1.062000e+00,5.537938e-02,4.142840e-02,2.265009e-01,9.501076e-05
1.064000e+00,5.556989e-02,4.624102e-02,2.261942e-01,9.718736e-05
1.066000e+00,5.577332e-02,4.857030e-02,2.258717e-01,1.010884e-04
1.068000e+00,5.598677e-02,4.994285e-02,2.255547e-01,1.030569e-04
1.070000e+00,5.622669e-02,5.311662e-02,2.252498e-01,1.053922e-04
1.072000e+00,5.651240e-02,6.341684e-02,2.249500e-01,1.117478e-04
1.074000e+00,5.680700e-02,6.507080e-02,2.246438e-01,1.176780e-04
1.076000e+00,5.711307e-02,7.432166e-02,2.243057e-01,1.224103e-04
1.078000e+00,5.743036e-02,7.513262e-02,2.239697e-01,1.269338e-04
1.080000e+00,5.775686e-02,7.916516e-02,2.236528e-01,1.289646e-04
1.082000e+00,5.809657e-02,8.283142e-02,2.233536e-01,1.321412e-04
1.084000e+00,5.844709e-02,8.660315e-02,2.230607e-01,1.351400e-04
1.086000e+00,5.880930e-02,9.003319e-02,2.227662e-01,1.379817e-04
1.088000e+00,5.918252e-02,9.334123e-02,2.224722e-01,1.405867e-04
1.090000e+00,5.956657e-02,9.633349e-02,2.221783e-01,1.429793e-04
1.092000e+00,5.996106e-02,9.907795e-02,2.218823e-01,1.451225e-04
1.094000e+00,6.036585e-02,1.014932e-01,2.215845e-01,1.470225e-04
1.096000e+00,6.078090e-02,1.036001e-01,2.212846e-01,1.486665e-04
1.098000e+00,6.120651e-02,1.053729e-01,2.209829e-01,1.500611e-04
1.100000e+00,6.164323e-02,1.068268e-01,2.206794e-01,1.512095e-04
1.102000e+00,6.209200e-02,1.079689e-01,2.203740e-01,1.521253e-04
1.104000e+00,6.255411e-02,1.088224e-01,2.201323e-01,1.528235e-04
1.106000e+00,6.303118e-02,1.094123e-01,2.199119e-01,1.533242e-04
1.108000e+00,6.352517e-02,1.097713e-01,2.196898e-01,1.536498e-04
1.110000e+00,6.403824e-02,1.099315e-01,2.194661e-01,1.538244e-04
1.112000e+00,6.481016e-02,1.099235e-01,2.192548e-01,1.538707e-04
1.114000e+00,6.629269e-02,1.097754e-01,2.190431e-01,1.538094e-04
1.116000e+00,6.797472e-02,1.095099e-01,2.188297e-01,1.536583e-04
1.118000e+00,6.968207e-02,1.093374e-01,2.186120e-01,1.534942e-04
1.120000e+00,7.140701e-02,1.085788e-01,2.183961e-01,1.531666e-04
1.122000e+00,7.314192e-02,1.083084e-01,2.181784e-01,1.527984e-04
1.124000e+00,7.487875e-02,1.075359e-01,2.179583e-01,1.524264e-04
1.126000e+00,7.660865e-02,1.069779e-01,2.177506e-01,1.519501e-04
1.128000e+00,7.832297e-02,1.061832e-01,2.175432e-01,1.514650e-04
1.130000e+00,8.001281e-02,1.054417e-01,2.173339e-01,1.509128e-04
1.132000e+00,8.166985e-02,1.045956e-01,2.171225e-01,1.503403e-04
1.134000e+00,8.328612e-02,1.037358e-01,2.169093e-01,1.497233e-04
1.136000e+00,8.485457e-02,1.028113e-01,2.166943e-01,1.490757e-04
1.138000e+00,8.636917e-02,1.018510e-01,2.164775e-01,1.483892e-04
1.140000e+00,8.782515e-02,1.008287e-01,2.162682e-01,1.476641e-04
1.142000e+00,8.921910e-02,9.974802e-02,2.160657e-01,1.468916e-04
1.144000e+00,9.054902e-02,9.859745e-02,2.158613e-01,1.460679e-04
1.146000e+00,9.181432e-02,9.737158e-02,2.156552e-01,1.451858e-04
1.148000e+00,9.301578e-02,9.606444e-02,2.154472e-01,1.442397e-04
1.150000e+00,9.415544e-02,9.467342e-02,2.152375e-01,1.432254e-04
1.152000e+00,9.575140e-02,9.319749e-02,2.150260e-01,1.421401e-04
1.154000e+00,9.729033e-02,9.163605e-02,2.148128e-01,1.409815e-04
1.156000e+00,9.876317e-02,8.998658e-02,2.146061e-01,1.397468e-04
1.158000e+00,1.001640e-01,8.824704e-02,2.144078e-01,1.384320e-04
1.160000e+00,1.014888e-01,8.641418e-02,2.142075e-01,1.370329e-04
1.162000e+00,1.027353e-01,8.448223e-02,2.140051e-01,1.355432e-04
1.164000e+00,1.039031e-01,8.244883e-02,2.138007e-01,1.339567e-04
1.166000e+00,1.049935e-01,8.030803e-02,2.135944e-01,1.322666e-04
1.168000e+00,1.060095e-01,7.805611e-02,2.133862e-01,1.304648e-04
1.170000e+00,1.069552e-01,7.569147e-02,2.131763e-01,1.285441e-04
1.172000e+00,1.078359e-01,7.321606e-02,2.129646e-01,1.264994e-04
1.174000e+00,1.086574e-01,7.063711e-02,2.127514e-01,1.243285e-04
1.176000e+00,1.094257e-01,6.796767e-02,2.125366e-01,1.220336e-04
1.178000e+00,1.101470e-01,6.522758e-02,2.123204e-01,1.196224e-04
1.180000e+00,1.108269e-01,6.244132e-02,2.121151e-01,1.171084e-04
1.182000e+00,1.114708e-01,5.963477e-02,2.119136e-01,1.145083e-04
1.184000e+00,1.122305e-01,5.683613e-02,2.117104e-01,1.118425e-04
1.186000e+00,1.129691e-01,5.407459e-02,2.115055e-01,1.091344e-04
1.188000e+00,1.136228e-01,5.137683e-02,2.112990e-01,1.064091e-04
1.190000e+00,1.141962e-01,4.876803e-02,2.110909e-01,1.036922e-04
1.192000e+00,1.146947e-01,4.626815e-02,2.108811e-01,1.010085e-04
1.194000e+00,1.151247e-01,4.389362e-02,2.106698e-01,9.838032e-05
1.196000e+00,1.154931e-01,4.165540e-02,2.104570e-01,9.582762e-05
1.198000e+00,1.158077e-01,3.955978e-02,2.102428e-01,9.336631e-05
1.200000e+00,1.160760e-01,3.760882e-02,2.100271e-01,9.100858e-05
1.202000e+00,1.164280e-01,3.580020e-02,2.098130e-01,8.876238e-05
1.204000e+00,1.167745e-01,3.412649e-02,2.096113e-01,8.663023e-05
1.206000e+00,1.170904e-01,3.257736e-02,2.094081e-01,8.460941e-05
1.208000e+00,1.173757e-01,3.113902e-02,2.092034e-01,8.269234e-05
1.210000e+00,1.176313e-01,2.979503e-02,2.089973e-01,8.086616e-05
1.212000e+00,1.178586e-01,2.852824e-02,2.087898e-01,7.911420e-05
1.214000e+00,1.180599e-01,2.732203e-02,2.085809e-01,7.741792e-05
1.216000e+00,1.182380e-01,2.616113e-02,2.083706e-01,7.575842e-05
1.218000e+00,1.183961e-01,2.503332e-02,2.081591e-01,7.411834e-05
1.220000e+00,1.185379e-01,2.392860e-02,2.079583e-01,7.248263e-05
1.222000e+00,1.186669e-01,2.283939e-02,2.077596e-01,7.083844e-05
1.224000e+00,1.187866e-01,2.175976e-02,2.075596e-01,6.917480e-05
1.226000e+00,1.189001e-01,2.068572e-02,2.073596e-01,6.748245e-05
1.228000e+00,1.190103e-01,1.961573e-02,2.071784e-01,6.575468e-05
1.230000e+00,1.191193e-01,1.854830e-02,2.069958e-01,6.398596e-05
1.232000e+00,1.192286e-01,1.748506e-02,2.068117e-01,6.217284e-05
1.234000e+00,1.193390e-01,1.642971e-02,2.066262e-01,6.031602e-05
1.236000e+00,1.194508e-01,1.538744e-02,2.064394e-01,5.841949e-05
1.238000e+00,1.195636e-01,1.436397e-02,2.062512e-01,5.648964e-05
1.240000e+00,1.196767e-01,1.336552e-02,2.060616e-01,5.453477e-05
1.242000e+00,1.197888e-01,1.239773e-02,2.058708e-01,5.256429e-05
1.244000e+00,1.198985e-01,1.146482e-02,2.056787e-01,5.058688e-05
1.246000e+00,1.200044e-01,1.056918e-02,2.054853e-01,4.860893e-05
1.248000e+00,1.201160e-01,9.712193e-03,2.052907e-01,4.663461e-05
1.250000e+00,1.202347e-01,8.894233e-03,2.050949e-01,4.466643e-05
1.252000e+00,1.203436e-01,8.115235e-03,2.048981e-01,4.270556e-05
1.254000e+00,1.204434e-01,7.374902e-03,2.047002e-01,4.075241e-05
1.256000e+00,1.205351e-01,6.673433e-03,2.045012e-01,3.880779e-05
1.258000e+00,1.206196e-01,6.012228e-03,2.043013e-01,3.687524e-05
1.260000e+00,1.206977e-01,5.393898e-03,2.041005e-01,3.496295e-05
1.262000e+00,1.207703e-01,4.822156e-03,2.038989e-01,3.308488e-05
1.264000e+00,1.208381e-01,4.301215e-03,2.036963e-01,3.126101e-05
1.266000e+00,1.209015e-01,3.835614e-03,2.034930e-01,2.951723e-05
1.268000e+00,1.209611e-01,3.430564e-03,2.032888e-01,2.788718e-05
1.270000e+00,1.210171e-01,3.092217e-03,2.030838e-01,2.641487e-05
1.272000e+00,1.210697e-01,2.827657e-03,2.028781e-01,2.515642e-05
1.274000e+00,1.211193e-01,2.644195e-03,2.026717e-01,2.417763e-05
1.276000e+00,1.211659e-01,2.548745e-03,2.024647e-01,2.354628e-05
1.278000e+00,1.212099e-01,2.547074e-03,2.022570e-01,2.332024e-05
1.280000e+00,1.212514e-01,2.643198e-03,2.020488e-01,2.353379e-05
1.282000e+00,1.212909e-01,2.838990e-03,2.018400e-01,2.418858e-05
1.284000e+00,1.213288e-01,3.133954e-03,2.016308e-01,2.525335e-05
1.286000e+00,1.213657e-01,3.525420e-03,2.014212e-01,2.667284e-05
1.288000e+00,1.214020e-01,4.007742e-03,2.012112e-01,2.837836e-05
1.290000e+00,1.214384e-01,4.572751e-03,2.010009e-01,3.029743e-05
1.292000e+00,1.214753e-01,5.208686e-03,2.007902e-01,3.235923e-05
1.294000e+00,1.215131e-01,5.900823e-03,2.005793e-01,3.449689e-05
1.296000e+00,1.215520e-01,6.631939e-03,2.003682e-01,3.665009e-05
1.298000e+00,1.215919e-01,7.383869e-03,2.001568e-01,3.876690e-05
1.300000e+00,1.216328e-01,8.138392e-03,1.999453e-01,4.080483e-05
1.302000e+00,1.216742e-01,8.878491e-03,1.997337e-01,4.273071e-05
1.304000e+00,1.217155e-01,9.588784e-03,1.995219e-01,4.451997e-05
1.306000e+00,1.217558e-01,1.025544e-02,1.993100e-01,4.615451e-05
1.308000e+00,1.217942e-01,1.086632e-02,1.990981e-01,4.762093e-05
1.310000e+00,1.218298e-01,1.141116e-02,1.988861e-01,4.890965e-05
1.312000e+00,1.218615e-01,1.188225e-02,1.986740e-01,5.001490e-05
1.314000e+00,1.218884e-01,1.227521e-02,1.984620e-01,5.093561e-05
1.316000e+00,1.219099e-01,1.258916e-02,1.982500e-01,5.167602e-05
1.318000e+00,1.219253e-01,1.282750e-02,1.980380e-01,5.224630e-05
1.320000e+00,1.219345e-01,1.299738e-02,1.978262e-01,5.266284e-05
1.322000e+00,1.219376e-01,1.310914e-02,1.976145e-01,5.294721e-05
1.324000e+00,1.219346e-01,1.317489e-02,1.974029e-01,5.312457e-05
1.326000e+00,1.219263e-01,1.320693e-02,1.971916e-01,5.322096e-05
1.328000e+00,1.219131e-01,1.321677e-02,1.969806e-01,5.326113e-05
1.330000e+00,1.218959e-01,1.321344e-02,1.967698e-01,5.326614e-05
1.332000e+00,1.218754e-01,1.320321e-02,1.965594e-01,5.325161e-05
1.334000e+00,1.218524e-01,1.318875e-02,1.963492e-01,5.322662e-05
1.336000e+00,1.218274e-01,1.316903e-02,1.961395e-01,5.319287e-05
1.338000e+00,1.218008e-01,1.313949e-02,1.959300e-01,5.314466e-05
1.340000e+00,1.217728e-01,1.309281e-02,1.957210e-01,5.306975e-05
1.342000e+00,1.217432e-01,1.301972e-02,1.955124e-01,5.295098e-05
1.344000e+00,1.217118e-01,1.291059e-02,1.953041e-01,5.276849e-05
1.346000e+00,1.216779e-01,1.275668e-02,1.950964e-01,5.250244e-05
1.348000e+00,1.216409e-01,1.255168e-02,1.948891e-01,5.213578e-05
1.350000e+00,1.215999e-01,1.229292e-02,1.946823e-01,5.165685e-05
1.352000e+00,1.215541e-01,1.198160e-02,1.944761e-01,5.106093e-05
1.354000e+00,1.215037e-01,1.068659e-02,1.942705e-01,4.927157e-05
1.356000e+00,1.214469e-01,1.062289e-02,1.940656e-01,4.783729e-05
1.358000e+00,1.213833e-01,1.001035e-02,1.938614e-01,4.706714e-05
1.360000e+00,1.213132e-01,9.650828e-03,1.936579e-01,4.594595e-05
1.362000e+00,1.212360e-01,9.153858e-03,1.934551e-01,4.493075e-05
1.364000e+00,1.211524e-01,8.740049e-03,1.932528e-01,4.382639e-05
1.366000e+00,1.210626e-01,8.334769e-03,1.930515e-01,4.280803e-05
1.368000e+00,1.209673e-01,7.978785e-03,1.928510e-01,4.183917e-05
1.370000e+00,1.208674e-01,7.596746e-03,1.926512e-01,4.087836e-05
1.372000e+00,1.207637e-01,7.227891e-03,1.924520e-01,3.987645e-05
1.374000e+00,1.206571e-01,6.763900e-03,1.922535e-01,3.872253e-05
1.376000e+00,1.205477e-01,6.656218e-03,1.920556e-01,3.794255e-05
1.378000e+00,1.204358e-01,6.436306e-03,1.918584e-01,3.747644e-05
1.380000e+00,1.203223e-01,6.139808e-03,1.916622e-01,3.670182e-05
1.382000e+00,1.202057e-01,6.207425e-03,1.914665e-01,3.640038e-05
1.384000e+00,1.200856e-01,6.051538e-03,1.912714e-01,3.626930e-05
